"Step","run1_v1_b1_200 - loss","run1_v1_b1_200 - loss__MIN","run1_v1_b1_200 - loss__MAX"
"9677","8","8","8"
"9679","0.69140625","0.69140625","0.69140625"
"9680","8","8","8"
"9681","0.002471923828125","0.002471923828125","0.002471923828125"
"9682","0.0181884765625","0.0181884765625","0.0181884765625"
"9683","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9684","0.000335693359375","0.000335693359375","0.000335693359375"
"9685","0.0181884765625","0.0181884765625","0.0181884765625"
"9686","0.0181884765625","0.0181884765625","0.0181884765625"
"9687","8","8","8"
"9688","2.125","2.125","2.125"
"9690","0.69140625","0.69140625","0.69140625"
"9691","0.000335693359375","0.000335693359375","0.000335693359375"
"9692","0.000335693359375","0.000335693359375","0.000335693359375"
"9693","0.000335693359375","0.000335693359375","0.000335693359375"
"9694","0.69140625","0.69140625","0.69140625"
"9695","0.69140625","0.69140625","0.69140625"
"9696","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9697","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9698","0.69140625","0.69140625","0.69140625"
"9699","0.000335693359375","0.000335693359375","0.000335693359375"
"9700","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"9701","0.000335693359375","0.000335693359375","0.000335693359375"
"9702","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9703","0.69140625","0.69140625","0.69140625"
"9704","0.69140625","0.69140625","0.69140625"
"9705","0.000335693359375","0.000335693359375","0.000335693359375"
"9706","0.69140625","0.69140625","0.69140625"
"9707","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9708","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9709","0.000335693359375","0.000335693359375","0.000335693359375"
"9710","8","8","8"
"9711","0.69140625","0.69140625","0.69140625"
"9712","8","8","8"
"9713","0.69140625","0.69140625","0.69140625"
"9714","16","16","16"
"9715","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9716","0.69140625","0.69140625","0.69140625"
"9717","0.69140625","0.69140625","0.69140625"
"9718","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9719","0.69140625","0.69140625","0.69140625"
"9720","0.69140625","0.69140625","0.69140625"
"9721","8","8","8"
"9722","0.69140625","0.69140625","0.69140625"
"9723","0.000335693359375","0.000335693359375","0.000335693359375"
"9724","16","16","16"
"9725","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9726","0.000335693359375","0.000335693359375","0.000335693359375"
"9727","8","8","8"
"9728","0.69140625","0.69140625","0.69140625"
"9730","8","8","8"
"9731","0.000335693359375","0.000335693359375","0.000335693359375"
"9732","8","8","8"
"9733","0.69140625","0.69140625","0.69140625"
"9734","0.000335693359375","0.000335693359375","0.000335693359375"
"9735","0.69140625","0.69140625","0.69140625"
"9736","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9737","0.000335693359375","0.000335693359375","0.000335693359375"
"9738","0.69140625","0.69140625","0.69140625"
"9739","0.000335693359375","0.000335693359375","0.000335693359375"
"9740","16","16","16"
"9741","0.000335693359375","0.000335693359375","0.000335693359375"
"9742","0.69140625","0.69140625","0.69140625"
"9743","0.69140625","0.69140625","0.69140625"
"9744","0.69140625","0.69140625","0.69140625"
"9745","0.69140625","0.69140625","0.69140625"
"9746","0.000335693359375","0.000335693359375","0.000335693359375"
"9747","0.69140625","0.69140625","0.69140625"
"9748","0.0181884765625","0.0181884765625","0.0181884765625"
"9749","0.000335693359375","0.000335693359375","0.000335693359375"
"9750","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9751","0.000335693359375","0.000335693359375","0.000335693359375"
"9752","0.000335693359375","0.000335693359375","0.000335693359375"
"9753","0.69140625","0.69140625","0.69140625"
"9754","8","8","8"
"9755","0.0181884765625","0.0181884765625","0.0181884765625"
"9756","0.000335693359375","0.000335693359375","0.000335693359375"
"9757","0.69140625","0.69140625","0.69140625"
"9758","0.69140625","0.69140625","0.69140625"
"9759","0.69140625","0.69140625","0.69140625"
"9760","0.69140625","0.69140625","0.69140625"
"9761","0.69140625","0.69140625","0.69140625"
"9762","0.69140625","0.69140625","0.69140625"
"9763","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9764","0.69140625","0.69140625","0.69140625"
"9765","0.69140625","0.69140625","0.69140625"
"9766","0.002471923828125","0.002471923828125","0.002471923828125"
"9767","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9768","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9769","4.03125","4.03125","4.03125"
"9770","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9771","0.69140625","0.69140625","0.69140625"
"9772","4.03125","4.03125","4.03125"
"9773","0.69140625","0.69140625","0.69140625"
"9774","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9775","0.69140625","0.69140625","0.69140625"
"9776","8","8","8"
"9777","16","16","16"
"9778","0.69140625","0.69140625","0.69140625"
"9779","4.03125","4.03125","4.03125"
"9780","0.0181884765625","0.0181884765625","0.0181884765625"
"9781","0.69140625","0.69140625","0.69140625"
"9782","8","8","8"
"9783","0.000335693359375","0.000335693359375","0.000335693359375"
"9784","0.69140625","0.69140625","0.69140625"
"9785","0.000335693359375","0.000335693359375","0.000335693359375"
"9786","16","16","16"
"9787","0.69140625","0.69140625","0.69140625"
"9788","0.69140625","0.69140625","0.69140625"
"9789","0.69140625","0.69140625","0.69140625"
"9790","0.69140625","0.69140625","0.69140625"
"9791","0.69140625","0.69140625","0.69140625"
"9792","0.69140625","0.69140625","0.69140625"
"9793","0.0181884765625","0.0181884765625","0.0181884765625"
"9794","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9795","0.000335693359375","0.000335693359375","0.000335693359375"
"9796","0.69140625","0.69140625","0.69140625"
"9797","8.307397365570068e-7","8.307397365570068e-7","8.307397365570068e-7"
"9798","0.69140625","0.69140625","0.69140625"
"9799","0.69140625","0.69140625","0.69140625"
"9800","0.69140625","0.69140625","0.69140625"
"9801","16","16","16"
"9802","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9803","0.69140625","0.69140625","0.69140625"
"9804","0.69140625","0.69140625","0.69140625"
"9805","0.69140625","0.69140625","0.69140625"
"9806","0.69140625","0.69140625","0.69140625"
"9807","0.69140625","0.69140625","0.69140625"
"9808","0.69140625","0.69140625","0.69140625"
"9810","0.0067138671875","0.0067138671875","0.0067138671875"
"9811","16","16","16"
"9812","0.000335693359375","0.000335693359375","0.000335693359375"
"9813","0.69140625","0.69140625","0.69140625"
"9814","0.000335693359375","0.000335693359375","0.000335693359375"
"9815","0.0181884765625","0.0181884765625","0.0181884765625"
"9816","8","8","8"
"9817","4.03125","4.03125","4.03125"
"9818","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9819","0.69140625","0.69140625","0.69140625"
"9820","0.0181884765625","0.0181884765625","0.0181884765625"
"9821","0.69140625","0.69140625","0.69140625"
"9822","0.69140625","0.69140625","0.69140625"
"9823","0.0181884765625","0.0181884765625","0.0181884765625"
"9824","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9825","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9826","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9827","8.307397365570068e-7","8.307397365570068e-7","8.307397365570068e-7"
"9828","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9829","0.69140625","0.69140625","0.69140625"
"9830","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9831","0.000335693359375","0.000335693359375","0.000335693359375"
"9832","0.000335693359375","0.000335693359375","0.000335693359375"
"9833","0.69140625","0.69140625","0.69140625"
"9834","0.69140625","0.69140625","0.69140625"
"9835","0.69140625","0.69140625","0.69140625"
"9836","8","8","8"
"9837","8","8","8"
"9838","0.69140625","0.69140625","0.69140625"
"9839","0.0181884765625","0.0181884765625","0.0181884765625"
"9840","0.000335693359375","0.000335693359375","0.000335693359375"
"9841","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9842","0.69140625","0.69140625","0.69140625"
"9843","0.69140625","0.69140625","0.69140625"
"9844","0.0181884765625","0.0181884765625","0.0181884765625"
"9845","8","8","8"
"9846","8","8","8"
"9847","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9848","0.69140625","0.69140625","0.69140625"
"9849","0.69140625","0.69140625","0.69140625"
"9850","0.000335693359375","0.000335693359375","0.000335693359375"
"9851","0.000335693359375","0.000335693359375","0.000335693359375"
"9852","0.000335693359375","0.000335693359375","0.000335693359375"
"9853","0.69140625","0.69140625","0.69140625"
"9854","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"9855","16","16","16"
"9856","0.69140625","0.69140625","0.69140625"
"9858","0.69140625","0.69140625","0.69140625"
"9859","8","8","8"
"9860","0.69140625","0.69140625","0.69140625"
"9862","0.69140625","0.69140625","0.69140625"
"9863","0.000335693359375","0.000335693359375","0.000335693359375"
"9864","0.69140625","0.69140625","0.69140625"
"9865","0.0181884765625","0.0181884765625","0.0181884765625"
"9866","0.69140625","0.69140625","0.69140625"
"9867","12","12","12"
"9868","0.69140625","0.69140625","0.69140625"
"9869","0.000335693359375","0.000335693359375","0.000335693359375"
"9870","0.69140625","0.69140625","0.69140625"
"9871","0.69140625","0.69140625","0.69140625"
"9872","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9873","0.69140625","0.69140625","0.69140625"
"9875","8","8","8"
"9876","0.69140625","0.69140625","0.69140625"
"9877","0.69140625","0.69140625","0.69140625"
"9878","16","16","16"
"9879","32","32","32"
"9880","0.69140625","0.69140625","0.69140625"
"9881","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9882","0.0181884765625","0.0181884765625","0.0181884765625"
"9883","0.69140625","0.69140625","0.69140625"
"9884","0.000335693359375","0.000335693359375","0.000335693359375"
"9885","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9886","0.69140625","0.69140625","0.69140625"
"9887","0.000335693359375","0.000335693359375","0.000335693359375"
"9888","0.0181884765625","0.0181884765625","0.0181884765625"
"9889","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"9890","0.000335693359375","0.000335693359375","0.000335693359375"
"9891","0.000335693359375","0.000335693359375","0.000335693359375"
"9893","0.69140625","0.69140625","0.69140625"
"9894","0.69140625","0.69140625","0.69140625"
"9895","8","8","8"
"9896","0.69140625","0.69140625","0.69140625"
"9898","0.69140625","0.69140625","0.69140625"
"9900","0.000335693359375","0.000335693359375","0.000335693359375"
"9901","0.0181884765625","0.0181884765625","0.0181884765625"
"9902","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"9903","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9904","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9905","0.126953125","0.126953125","0.126953125"
"9906","0.000335693359375","0.000335693359375","0.000335693359375"
"9907","0.69140625","0.69140625","0.69140625"
"9908","0.69140625","0.69140625","0.69140625"
"9909","0.000335693359375","0.000335693359375","0.000335693359375"
"9910","8","8","8"
"9911","0.69140625","0.69140625","0.69140625"
"9912","0.69140625","0.69140625","0.69140625"
"9913","0.69140625","0.69140625","0.69140625"
"9914","8","8","8"
"9915","0.000335693359375","0.000335693359375","0.000335693359375"
"9916","0.0181884765625","0.0181884765625","0.0181884765625"
"9917","16","16","16"
"9918","0.0181884765625","0.0181884765625","0.0181884765625"
"9919","0.69140625","0.69140625","0.69140625"
"9920","0.69140625","0.69140625","0.69140625"
"9921","0.69140625","0.69140625","0.69140625"
"9922","0.69140625","0.69140625","0.69140625"
"9923","0.69140625","0.69140625","0.69140625"
"9924","0.69140625","0.69140625","0.69140625"
"9925","0.000335693359375","0.000335693359375","0.000335693359375"
"9926","0.0181884765625","0.0181884765625","0.0181884765625"
"9927","16","16","16"
"9928","0.69140625","0.69140625","0.69140625"
"9929","0.000335693359375","0.000335693359375","0.000335693359375"
"9930","0.69140625","0.69140625","0.69140625"
"9931","0.000335693359375","0.000335693359375","0.000335693359375"
"9932","8","8","8"
"9933","0.69140625","0.69140625","0.69140625"
"9934","8","8","8"
"9935","16","16","16"
"9936","4.03125","4.03125","4.03125"
"9939","0.69140625","0.69140625","0.69140625"
"9940","0.000335693359375","0.000335693359375","0.000335693359375"
"9941","4.03125","4.03125","4.03125"
"9943","0.69140625","0.69140625","0.69140625"
"9944","8","8","8"
"9945","16","16","16"
"9946","4.03125","4.03125","4.03125"
"9947","0.69140625","0.69140625","0.69140625"
"9948","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9949","0.69140625","0.69140625","0.69140625"
"9950","0.69140625","0.69140625","0.69140625"
"9951","0.69140625","0.69140625","0.69140625"
"9952","0.69140625","0.69140625","0.69140625"
"9953","0.69140625","0.69140625","0.69140625"
"9954","0.69140625","0.69140625","0.69140625"
"9955","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9956","0.69140625","0.69140625","0.69140625"
"9957","0.69140625","0.69140625","0.69140625"
"9958","0.69140625","0.69140625","0.69140625"
"9959","0.69140625","0.69140625","0.69140625"
"9961","0.69140625","0.69140625","0.69140625"
"9962","8","8","8"
"9963","0.000335693359375","0.000335693359375","0.000335693359375"
"9964","0.69140625","0.69140625","0.69140625"
"9965","0.69140625","0.69140625","0.69140625"
"9966","0.69140625","0.69140625","0.69140625"
"9967","0.126953125","0.126953125","0.126953125"
"9968","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9969","0.69140625","0.69140625","0.69140625"
"9970","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9971","0.69140625","0.69140625","0.69140625"
"9972","0.000335693359375","0.000335693359375","0.000335693359375"
"9973","0.69140625","0.69140625","0.69140625"
"9974","0.000335693359375","0.000335693359375","0.000335693359375"
"9975","0.000335693359375","0.000335693359375","0.000335693359375"
"9976","4.03125","4.03125","4.03125"
"9977","0.69140625","0.69140625","0.69140625"
"9978","0.69140625","0.69140625","0.69140625"
"9979","0.69140625","0.69140625","0.69140625"
"9980","0.0181884765625","0.0181884765625","0.0181884765625"
"9981","0.69140625","0.69140625","0.69140625"
"9982","0.000335693359375","0.000335693359375","0.000335693359375"
"9983","0.69140625","0.69140625","0.69140625"
"9984","0.69140625","0.69140625","0.69140625"
"9986","0.69140625","0.69140625","0.69140625"
"9988","0.69140625","0.69140625","0.69140625"
"9989","8","8","8"
"9990","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"9991","8","8","8"
"9992","0.69140625","0.69140625","0.69140625"
"9993","0.0181884765625","0.0181884765625","0.0181884765625"
"9995","0.69140625","0.69140625","0.69140625"
"9996","0.000335693359375","0.000335693359375","0.000335693359375"
"9997","0.0181884765625","0.0181884765625","0.0181884765625"
"9998","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"9999","0.69140625","0.69140625","0.69140625"
"10000","0.0181884765625","0.0181884765625","0.0181884765625"
"10001","0.69140625","0.69140625","0.69140625"
"10002","4.03125","4.03125","4.03125"
"10003","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10004","0.000335693359375","0.000335693359375","0.000335693359375"
"10005","16","16","16"
"10006","0.69140625","0.69140625","0.69140625"
"10007","0.0181884765625","0.0181884765625","0.0181884765625"
"10008","8","8","8"
"10009","0.69140625","0.69140625","0.69140625"
"10010","8","8","8"
"10011","0.000335693359375","0.000335693359375","0.000335693359375"
"10012","0.000335693359375","0.000335693359375","0.000335693359375"
"10013","16","16","16"
"10014","0.000335693359375","0.000335693359375","0.000335693359375"
"10015","0.0181884765625","0.0181884765625","0.0181884765625"
"10016","0.000335693359375","0.000335693359375","0.000335693359375"
"10017","0.69140625","0.69140625","0.69140625"
"10018","0.69140625","0.69140625","0.69140625"
"10019","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10020","0.000335693359375","0.000335693359375","0.000335693359375"
"10021","0.000335693359375","0.000335693359375","0.000335693359375"
"10022","0.69140625","0.69140625","0.69140625"
"10023","0.000335693359375","0.000335693359375","0.000335693359375"
"10024","0.69140625","0.69140625","0.69140625"
"10025","0.69140625","0.69140625","0.69140625"
"10026","0.69140625","0.69140625","0.69140625"
"10027","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10028","0.002471923828125","0.002471923828125","0.002471923828125"
"10029","0.69140625","0.69140625","0.69140625"
"10030","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10031","0.69140625","0.69140625","0.69140625"
"10032","0.0181884765625","0.0181884765625","0.0181884765625"
"10033","8","8","8"
"10034","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10035","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10036","0.69140625","0.69140625","0.69140625"
"10037","0.69140625","0.69140625","0.69140625"
"10038","0.69140625","0.69140625","0.69140625"
"10039","0.000335693359375","0.000335693359375","0.000335693359375"
"10040","0.69140625","0.69140625","0.69140625"
"10041","0.69140625","0.69140625","0.69140625"
"10042","0.69140625","0.69140625","0.69140625"
"10043","16","16","16"
"10044","8","8","8"
"10045","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"10046","0.69140625","0.69140625","0.69140625"
"10047","0.69140625","0.69140625","0.69140625"
"10048","16","16","16"
"10049","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10050","8","8","8"
"10051","0.69140625","0.69140625","0.69140625"
"10052","0.69140625","0.69140625","0.69140625"
"10053","0.69140625","0.69140625","0.69140625"
"10054","0.69140625","0.69140625","0.69140625"
"10055","8","8","8"
"10056","0.69140625","0.69140625","0.69140625"
"10057","0.69140625","0.69140625","0.69140625"
"10058","0.000335693359375","0.000335693359375","0.000335693359375"
"10059","0.0181884765625","0.0181884765625","0.0181884765625"
"10060","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10061","0.0181884765625","0.0181884765625","0.0181884765625"
"10062","0.0181884765625","0.0181884765625","0.0181884765625"
"10063","0.69140625","0.69140625","0.69140625"
"10064","0.000335693359375","0.000335693359375","0.000335693359375"
"10065","0.69140625","0.69140625","0.69140625"
"10066","0.000335693359375","0.000335693359375","0.000335693359375"
"10067","0.0181884765625","0.0181884765625","0.0181884765625"
"10069","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10070","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10071","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10072","32","32","32"
"10073","0.69140625","0.69140625","0.69140625"
"10074","0.69140625","0.69140625","0.69140625"
"10075","0.69140625","0.69140625","0.69140625"
"10076","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10077","8","8","8"
"10078","0.000335693359375","0.000335693359375","0.000335693359375"
"10079","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"10080","0.69140625","0.69140625","0.69140625"
"10081","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10082","16","16","16"
"10083","16","16","16"
"10084","0.000335693359375","0.000335693359375","0.000335693359375"
"10085","0.69140625","0.69140625","0.69140625"
"10086","0.000335693359375","0.000335693359375","0.000335693359375"
"10087","0.000335693359375","0.000335693359375","0.000335693359375"
"10088","8","8","8"
"10089","0.69140625","0.69140625","0.69140625"
"10090","0.69140625","0.69140625","0.69140625"
"10091","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10092","0.000335693359375","0.000335693359375","0.000335693359375"
"10093","0.69140625","0.69140625","0.69140625"
"10094","0.69140625","0.69140625","0.69140625"
"10095","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"10097","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10098","0.69140625","0.69140625","0.69140625"
"10099","0.000335693359375","0.000335693359375","0.000335693359375"
"10100","0.69140625","0.69140625","0.69140625"
"10103","0.000335693359375","0.000335693359375","0.000335693359375"
"10104","0.000335693359375","0.000335693359375","0.000335693359375"
"10105","0.69140625","0.69140625","0.69140625"
"10106","0.69140625","0.69140625","0.69140625"
"10107","8","8","8"
"10108","0.69140625","0.69140625","0.69140625"
"10109","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"10110","0.69140625","0.69140625","0.69140625"
"10111","8","8","8"
"10112","0.69140625","0.69140625","0.69140625"
"10114","8","8","8"
"10115","0.69140625","0.69140625","0.69140625"
"10116","4.03125","4.03125","4.03125"
"10117","0.69140625","0.69140625","0.69140625"
"10118","0.0181884765625","0.0181884765625","0.0181884765625"
"10119","8","8","8"
"10120","0.69140625","0.69140625","0.69140625"
"10121","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10122","0.0181884765625","0.0181884765625","0.0181884765625"
"10123","0.69140625","0.69140625","0.69140625"
"10124","0.000335693359375","0.000335693359375","0.000335693359375"
"10125","32","32","32"
"10126","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10127","0.69140625","0.69140625","0.69140625"
"10128","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10129","0.69140625","0.69140625","0.69140625"
"10130","0.69140625","0.69140625","0.69140625"
"10131","0.69140625","0.69140625","0.69140625"
"10132","0.0181884765625","0.0181884765625","0.0181884765625"
"10134","16","16","16"
"10135","0.000335693359375","0.000335693359375","0.000335693359375"
"10136","0.69140625","0.69140625","0.69140625"
"10138","32","32","32"
"10139","0.69140625","0.69140625","0.69140625"
"10140","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10142","8","8","8"
"10143","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10144","0.69140625","0.69140625","0.69140625"
"10145","0.69140625","0.69140625","0.69140625"
"10146","0.0181884765625","0.0181884765625","0.0181884765625"
"10147","4.03125","4.03125","4.03125"
"10148","0.000335693359375","0.000335693359375","0.000335693359375"
"10149","0.000335693359375","0.000335693359375","0.000335693359375"
"10150","0.000335693359375","0.000335693359375","0.000335693359375"
"10151","0.69140625","0.69140625","0.69140625"
"10152","8","8","8"
"10153","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10154","0.000335693359375","0.000335693359375","0.000335693359375"
"10155","0.69140625","0.69140625","0.69140625"
"10156","0.0181884765625","0.0181884765625","0.0181884765625"
"10157","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10158","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10159","0.69140625","0.69140625","0.69140625"
"10160","8","8","8"
"10161","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10162","0.69140625","0.69140625","0.69140625"
"10163","0.000335693359375","0.000335693359375","0.000335693359375"
"10164","0.000335693359375","0.000335693359375","0.000335693359375"
"10165","0.69140625","0.69140625","0.69140625"
"10166","0.000335693359375","0.000335693359375","0.000335693359375"
"10167","8","8","8"
"10168","0.69140625","0.69140625","0.69140625"
"10169","16","16","16"
"10170","8","8","8"
"10171","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"10172","0.000335693359375","0.000335693359375","0.000335693359375"
"10174","16","16","16"
"10175","0.69140625","0.69140625","0.69140625"
"10177","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10178","0.69140625","0.69140625","0.69140625"
"10179","0.0181884765625","0.0181884765625","0.0181884765625"
"10180","0.000335693359375","0.000335693359375","0.000335693359375"
"10181","0.69140625","0.69140625","0.69140625"
"10182","0.69140625","0.69140625","0.69140625"
"10183","0.0181884765625","0.0181884765625","0.0181884765625"
"10184","0.69140625","0.69140625","0.69140625"
"10185","0.69140625","0.69140625","0.69140625"
"10186","0.69140625","0.69140625","0.69140625"
"10187","0.69140625","0.69140625","0.69140625"
"10188","8","8","8"
"10189","0.69140625","0.69140625","0.69140625"
"10190","0.0181884765625","0.0181884765625","0.0181884765625"
"10191","0.000335693359375","0.000335693359375","0.000335693359375"
"10192","8","8","8"
"10193","0.69140625","0.69140625","0.69140625"
"10194","0.69140625","0.69140625","0.69140625"
"10195","0.69140625","0.69140625","0.69140625"
"10196","0.0181884765625","0.0181884765625","0.0181884765625"
"10197","0.69140625","0.69140625","0.69140625"
"10198","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"10199","0.000335693359375","0.000335693359375","0.000335693359375"
"10200","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"10202","0.69140625","0.69140625","0.69140625"
"10203","8","8","8"
"10204","0.000335693359375","0.000335693359375","0.000335693359375"
"10205","0.000335693359375","0.000335693359375","0.000335693359375"
"10206","0.69140625","0.69140625","0.69140625"
"10207","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10208","0.69140625","0.69140625","0.69140625"
"10209","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10210","4.03125","4.03125","4.03125"
"10211","8.307397365570068e-7","8.307397365570068e-7","8.307397365570068e-7"
"10212","8","8","8"
"10213","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10214","0.69140625","0.69140625","0.69140625"
"10215","0.000335693359375","0.000335693359375","0.000335693359375"
"10216","8","8","8"
"10217","0.000335693359375","0.000335693359375","0.000335693359375"
"10218","0.69140625","0.69140625","0.69140625"
"10219","0.69140625","0.69140625","0.69140625"
"10220","0.126953125","0.126953125","0.126953125"
"10222","0.69140625","0.69140625","0.69140625"
"10223","0.69140625","0.69140625","0.69140625"
"10224","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10225","0.002471923828125","0.002471923828125","0.002471923828125"
"10226","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10228","0.69140625","0.69140625","0.69140625"
"10229","0.69140625","0.69140625","0.69140625"
"10230","0.69140625","0.69140625","0.69140625"
"10231","0.69140625","0.69140625","0.69140625"
"10232","0.69140625","0.69140625","0.69140625"
"10234","0.69140625","0.69140625","0.69140625"
"10235","0.000335693359375","0.000335693359375","0.000335693359375"
"10236","0.69140625","0.69140625","0.69140625"
"10237","0.69140625","0.69140625","0.69140625"
"10238","0.0181884765625","0.0181884765625","0.0181884765625"
"10239","0.69140625","0.69140625","0.69140625"
"10240","0.69140625","0.69140625","0.69140625"
"10241","0.69140625","0.69140625","0.69140625"
"10242","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10243","0.69140625","0.69140625","0.69140625"
"10244","0.69140625","0.69140625","0.69140625"
"10245","0.69140625","0.69140625","0.69140625"
"10246","0.69140625","0.69140625","0.69140625"
"10247","0.69140625","0.69140625","0.69140625"
"10248","0.69140625","0.69140625","0.69140625"
"10249","0.69140625","0.69140625","0.69140625"
"10250","0.69140625","0.69140625","0.69140625"
"10251","0.69140625","0.69140625","0.69140625"
"10252","0.000335693359375","0.000335693359375","0.000335693359375"
"10253","0.69140625","0.69140625","0.69140625"
"10255","8","8","8"
"10256","16","16","16"
"10258","0.000335693359375","0.000335693359375","0.000335693359375"
"10259","0.69140625","0.69140625","0.69140625"
"10260","0.000335693359375","0.000335693359375","0.000335693359375"
"10261","0.69140625","0.69140625","0.69140625"
"10262","2.125","2.125","2.125"
"10263","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10264","8","8","8"
"10265","0.000335693359375","0.000335693359375","0.000335693359375"
"10266","16","16","16"
"10268","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"10269","8","8","8"
"10270","0.69140625","0.69140625","0.69140625"
